pl_name,rowid,pl_hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,raerr1,raerr2,decerr1,decerr2,glat,glaterr1,glaterr2,glon,glonerr1,glonerr2,elat,elaterr1,elaterr2,elon,elonerr1,elonerr2,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,,,,,,
HD 181433 b,1484,HD 181433,b,HD 181433,HIP 95467,TIC 410399074,Gaia DR2 6434153380720177664,1,1,3,0,0,Radial Velocity,2008,<a refstr=BOUCHY_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..527B/abstract target=ref> Bouchy et al. 2009 </a>,2009-03,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,9.3743,0.0019,-0.0019,0,0.08,0,0,0,,,,,,,,,,,,,,,,,6.3566,0,0,0,0.02,0,0,0,,,,,,,,,6.3566,0,0,0,0.02,0,0,0,Msini,,,,,0.4,0.06,-0.06,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.2,-0.2,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,4918,15,-15,0,0.79,0.01,-0.01,0,0.63,0.07,-0.07,0,0.38,,,0,[Fe/H],,,,,4.45,0.04,-0.04,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m08.97s,291.2873731,-66d28m04.02s,-66.4677838,0.0166435,-0.0166435,0.0255272,-0.0255272,-28.04462,,,329.5138,,,-43.88499,,,281.6031,,,330.0287524,0.0419822,-0.0419822,-230.931,0.0339134,-0.0339134,235.775,0.0484766,-0.0484766,26.8762,0.0225,-0.0225,37.1787,0.0308949,-0.0308949,9.42,0.024,-0.024,8.4,0.03,-0.03,6.664,0.02,-0.02,6.243,0.029,-0.029,6.094,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.09228,0.000274,-0.000274,,,,7.4903,0.006,-0.006,,,,2018-09-04 16:16:05,2017-03,2018-09-06,1,1,1,0,0,0,,,,,,
HD 190360 c,1539,HD 190360,c,HD 190360,HIP 98767,TIC 105999792,Gaia DR2 2029433521248546304,1,2,2,0,0,Radial Velocity,2005,<a refstr=VOGT_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...632..638V/abstract target=ref> Vogt et al. 2005 </a>,2005-10,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>,17.111,0.0048,-0.0048,0,0.1304,0.0075,-0.0075,0,,,,,,,,,,,,,,,,,19.069,2.4154,-2.4154,0,0.06,0.0076,-0.0076,0,,,,,,,,,19.069,2.4154,-2.4154,0,0.06,0.0076,-0.0076,0,Msini,,,,,0.237,0.082,-0.082,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2454390,31,-31,0,5,26,-26,0,4.84,0.51,-0.51,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5549,111.72,-111.72,0,1.17,0.05,-0.05,0,0.98,0.12,-0.12,0,0.19,0.1,-0.1,0,[M/H],0.066,0.01,-0.01,0,4.29,0.07,-0.07,0,,,,,0.867,0.1737,-0.1737,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h03m38.22s,300.9092476,+29d53m40.35s,29.894541,0.0384937,-0.0384937,0.0497932,-0.0497932,-0.6724619,,,67.41091,,,48.86733,,,312.603,,,862.1421738,0.0901192,-0.0901192,683.341,0.0868221,-0.0868221,-525.675,0.0954321,-0.0954321,16.0069,0.0159,-0.0159,62.4443,0.0616881,-0.0616881,6.472,0.0921086,-0.0921086,5.738,0.022,-0.022,4.554,0.226,-0.226,4.239,0.252,-0.252,4.076,0.027,-0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55436,0.001559,-0.001559,,,,5.0823,0.0062,-0.0062,,,,2014-08-21,2009-03,2014-08-21,4,1,4,6,0,0,,,,,,
HD 190360 c,1540,HD 190360,c,HD 190360,HIP 98767,TIC 105999792,Gaia DR2 2029433521248546304,0,2,2,0,0,Radial Velocity,2005,<a refstr=VOGT_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...632..638V/abstract target=ref> Vogt et al. 2005 </a>,2005-10,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=VOGT_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...632..638V/abstract target=ref> Vogt et al. 2005 </a>,17.1,0.015,-0.015,0,0.128,0.002,-0.002,0,,,,,,,,,,,,,,,,,18.116,4.767,-4.767,0,0.057,0.015,-0.015,0,,,,,,,,,18.116,4.767,-4.767,0,0.057,0.015,-0.015,0,Msini,,,,,0.01,0.1,-0.1,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2450000.07,0.9,-0.9,0,153.7,32,-32,0,4.6,1.1,-1.1,0,,,,,,,,,<a refstr=VOGT_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...632..638V/abstract target=ref> Vogt et al. 2005 </a>,G6 IV,5551,,,0,,,,,0.96,0.1,-0.1,0,0.21,,,0,[Fe/H],,,,,,,,,8.5,,,0,,,,,2.2,,,0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h03m38.22s,300.9092476,+29d53m40.35s,29.894541,0.0384937,-0.0384937,0.0497932,-0.0497932,-0.6724619,,,67.41091,,,48.86733,,,312.603,,,862.1421738,0.0901192,-0.0901192,683.341,0.0868221,-0.0868221,-525.675,0.0954321,-0.0954321,16.0069,0.0159,-0.0159,62.4443,0.0616881,-0.0616881,6.472,0.0921086,-0.0921086,5.738,0.022,-0.022,4.554,0.226,-0.226,4.239,0.252,-0.252,4.076,0.027,-0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55436,0.001559,-0.001559,,,,5.0823,0.0062,-0.0062,,,,2014-12-17,2005-10,2014-12-17,4,1,4,6,0,0,,,,,,
HD 20003 b,1582,HD 20003,b,HD 20003,HIP 14530,TIC 370137704,Gaia DR2 4642472794978268800,1,1,2,0,0,Radial Velocity,2019,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,2019-02,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,11.8482,0.0016,-0.0017,0,0.0974,0.0034,-0.0039,0,,,,,,,,,,,,,,,,,11.66,1.04,-1.06,0,0.0367,0.0033,-0.0033,0,,,,,,,,,11.66,1.04,-1.06,0,0.0367,0.0033,-0.0033,0,Msini,,,,,0.36,0.05,-0.05,0,,,,,,,,,,,,,,,,,BJD,0,,,,,,,,,,,,,,,,,,,,,,,,,2455489.511,0.209,-0.2095,0,-92.74,8.52,-8.61,0,3.84,0.2,-0.21,0,,,,,,,,,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,G8 V,5494,27,-27,0,,,,,0.88,,,0,0.04,0.02,-0.02,0,[Fe/H],-0.143,0.018,-0.018,0,4.41,0.05,-0.05,0,,,,,,,,,1.9,,,0,38.9,4,-4,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h07m38.16s,46.9090081,-72d19m18.92s,-72.3219221,0.0290052,-0.0290052,0.0253045,-0.0253045,-41.17647,,,289.8768,,,-74.2312,,,319.7647,,,72.3367105,0.0631216,-0.0631216,71.8935,0.0632024,-0.0632024,-7.99527,0.0562017,-0.0562017,41.8316,0.04985,-0.04985,23.8764,0.028267,-0.028267,9.032,0.017,-0.017,8.39,0.03,-0.03,7.087,0.024,-0.024,6.764,0.031,-0.031,6.647,0.02,-0.02,,,,,,,,,,,,,,,,6.616,0.08,-0.08,6.606,0.022,-0.022,6.644,0.016,-0.016,6.597,0.056,-0.056,8.19184,0.000237,-0.000237,,,,7.7153,0.006,-0.006,,,,2019-02-05 09:35:28,2019-02,2019-02-07,0,1,0,0,0,0,,,,,,
HD 20781 b,1613,HD 20781,b,HD 20781,HIP 15526,TIC 144503312,Gaia DR2 5060105892897388288,1,2,5,0,0,Radial Velocity,2019,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,2019-02,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,5.3135,0.001,-0.001,0,0.0529,0.0024,-0.0027,0,,,,,,,,,,,,,,,,,1.93,0.39,-0.36,0,0.0061,0.0012,-0.0011,0,,,,,,,,,1.93,0.39,-0.36,0,0.0061,0.0012,-0.0011,0,Msini,,,,,0.1,0.11,-0.07,0,,,,,,,,,,,,,,,,,BJD,0,,,,,,,,,,,,,,,,,,,,,,,,,2455503.2027,2.0979,-1.5934,0,84.04,141.7,-108.41,0,0.91,0.15,-0.15,0,,,,,,,,,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,K0 V,5256,29,-29,0,,,,,0.7,,,0,-0.11,0.02,-0.02,0,[Fe/H],-0.31,0.034,-0.037,0,4.37,0.05,-0.05,0,,,,,,,,,1.1,,,0,46.8,4.4,-4.4,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h20m03.35s,50.0139757,-28d47m02.82s,-28.7841175,0.0226611,-0.0226611,0.0339363,-0.0339363,-57.27336,,,224.6725,,,-45.1444,,,37.00984,,,355.1593046,0.0656321,-0.0656321,348.847,0.0652107,-0.0652107,-66.6626,0.0762735,-0.0762735,35.9715,0.05265,-0.05265,27.7709,0.0403991,-0.0403991,9.239,0.03,-0.03,8.48,0.03,-0.03,7.045,0.024,-0.024,6.642,0.042,-0.042,6.553,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2372,0.000214,-0.000214,,,,7.7242,0.006,-0.006,,,,2019-02-05 09:35:29,2019-02,2019-02-07,3,1,0,0,0,0,,,,,,
HD 20781 c,1614,HD 20781,c,HD 20781,HIP 15526,TIC 144503312,Gaia DR2 5060105892897388288,1,2,5,0,0,Radial Velocity,2019,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,2019-02,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,13.8905,0.0033,-0.0034,0,0.1004,0.0046,-0.0051,0,,,,,,,,,,,,,,,,,5.33,0.7,-0.67,0,0.0168,0.0022,-0.0021,0,,,,,,,,,5.33,0.7,-0.67,0,0.0168,0.0022,-0.0021,0,Msini,,,,,0.09,0.09,-0.06,0,,,,,,,,,,,,,,,,,BJD,0,,,,,,,,,,,,,,,,,,,,,,,,,2455503.5204,2.0425,-2.6815,0,7.44,53.87,-70.21,0,1.81,0.16,-0.16,0,,,,,,,,,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,K0 V,5256,29,-29,0,,,,,0.7,,,0,-0.11,0.02,-0.02,0,[Fe/H],-0.31,0.034,-0.037,0,4.37,0.05,-0.05,0,,,,,,,,,1.1,,,0,46.8,4.4,-4.4,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h20m03.35s,50.0139757,-28d47m02.82s,-28.7841175,0.0226611,-0.0226611,0.0339363,-0.0339363,-57.27336,,,224.6725,,,-45.1444,,,37.00984,,,355.1593046,0.0656321,-0.0656321,348.847,0.0652107,-0.0652107,-66.6626,0.0762735,-0.0762735,35.9715,0.05265,-0.05265,27.7709,0.0403991,-0.0403991,9.239,0.03,-0.03,8.48,0.03,-0.03,7.045,0.024,-0.024,6.642,0.042,-0.042,6.553,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2372,0.000214,-0.000214,,,,7.7242,0.006,-0.006,,,,2019-02-05 09:35:29,2019-02,2019-02-07,3,1,0,0,0,0,,,,,,
HD 20781 d,1615,HD 20781,d,HD 20781,HIP 15526,TIC 144503312,Gaia DR2 5060105892897388288,1,2,5,0,0,Radial Velocity,2019,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,2019-02,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,29.158,0.0102,-0.01,0,0.1647,0.0076,-0.0083,0,,,,,,,,,,,,,,,,,10.61,1.2,-1.19,0,0.0334,0.0038,-0.0037,0,,,,,,,,,10.61,1.2,-1.19,0,0.0334,0.0038,-0.0037,0,Msini,,,,,0.11,0.05,-0.06,0,,,,,,,,,,,,,,,,,BJD,0,,,,,,,,,,,,,,,,,,,,,,,,,2455511.3258,2.4394,-2.4382,0,60.99,30.79,-30.03,0,2.82,0.17,-0.16,0,,,,,,,,,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,K0 V,5256,29,-29,0,,,,,0.7,,,0,-0.11,0.02,-0.02,0,[Fe/H],-0.31,0.034,-0.037,0,4.37,0.05,-0.05,0,,,,,,,,,1.1,,,0,46.8,4.4,-4.4,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h20m03.35s,50.0139757,-28d47m02.82s,-28.7841175,0.0226611,-0.0226611,0.0339363,-0.0339363,-57.27336,,,224.6725,,,-45.1444,,,37.00984,,,355.1593046,0.0656321,-0.0656321,348.847,0.0652107,-0.0652107,-66.6626,0.0762735,-0.0762735,35.9715,0.05265,-0.05265,27.7709,0.0403991,-0.0403991,9.239,0.03,-0.03,8.48,0.03,-0.03,7.045,0.024,-0.024,6.642,0.042,-0.042,6.553,0.023,-0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2372,0.000214,-0.000214,,,,7.7242,0.006,-0.006,,,,2019-02-05 09:35:30,2019-02,2019-02-07,3,1,0,0,0,0,,,,,,
HD 20794 b,1626,HD 20794,b,HD 20794,HIP 15510,TIC 301051051,Gaia DR2 4847957293277762560,1,1,4,0,0,Radial Velocity,2011,<a refstr=PEPE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...534A..58P/abstract target=ref> Pepe et al. 2011 </a>,2011-10,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=PEPE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...534A..58P/abstract target=ref> Pepe et al. 2011 </a>,18.315,0.008,-0.008,0,0.1207,0.002,-0.002,0,,,,,,,,,,,,,,,,,2.7,0.3,-0.3,0,0.0085,0.00094,-0.00094,0,2.7,0.3,-0.3,0,0.0085,0.0009,-0.0009,0,2.7,0.3,-0.3,0,0.0085,0.0009,-0.0009,0,Msin(i)/sin(i),,,,,0,,,0,,,,,660,,,0,90,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0.83,0.09,-0.09,0,,,,,,,,,<a refstr=PEPE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...534A..58P/abstract target=ref> Pepe et al. 2011 </a>,G8 V,5401,17,-17,0,,,,,0.7,,,0,-0.4,0.01,-0.01,0,[Fe/H],,,,,4.22,0.11,-0.11,0,5.76,0.66,-0.66,0,,,,,3,,,1,,,,,87.95,0,0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h19m59.94s,49.9997666,-43d03m59.95s,-43.0666533,0.201937,-0.201937,0.2112487,-0.2112487,-56.07686,,,250.7462,,,-58.11177,,,27.22348,,,3120.504737,0.5118783,-0.5118783,3033.73,0.504802,-0.504802,730.775,0.621295,-0.621295,6.00278,0.008525,-0.008525,166.561,0.23478,-0.23478,4.966,0.02,-0.02,4.26,0.03,-0.03,3.032,0.262,-0.262,2.709,0.234,-0.234,2.636,0.278,-0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06635,0.0051023,-0.0051023,,,,3.5843,2.158,-2.158,,,,2015-08-26 11:01:44,2011-10,2015-08-27,0,1,0,0,0,0,,,,,,
HD 20794 b,1627,HD 20794,b,HD 20794,HIP 15510,TIC 301051051,Gaia DR2 4847957293277762560,0,1,4,0,0,Radial Velocity,2011,<a refstr=PEPE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...534A..58P/abstract target=ref> Pepe et al. 2011 </a>,2011-10,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=FENG_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605A.103F/abstract target=ref>Feng et al. 2017</a>,18.33,0.01,-0.02,0,0.127,0.001,-0.001,0,,,,,,,,,,,,,,,,,2.82,0.1,-0.8,0,0.00887,0.00031,-0.00252,0,,,,,,,,,2.82,0.1,-0.8,0,0.00887,0.00031,-0.00252,0,Msini,,,,,0.27,0.04,-0.22,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.17,27.5,-56.72,0,0.81,0,-0.24,0,,,,,,,,,<a refstr=FENG_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605A.103F/abstract target=ref>Feng et al. 2017</a>,G8,,,,,,,,,0.81,0.02,-0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h19m59.94s,49.9997666,-43d03m59.95s,-43.0666533,0.201937,-0.201937,0.2112487,-0.2112487,-56.07686,,,250.7462,,,-58.11177,,,27.22348,,,3120.504737,0.5118783,-0.5118783,3033.73,0.504802,-0.504802,730.775,0.621295,-0.621295,6.00278,0.008525,-0.008525,166.561,0.23478,-0.23478,4.966,0.02,-0.02,4.26,0.03,-0.03,3.032,0.262,-0.262,2.709,0.234,-0.234,2.636,0.278,-0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06635,0.0051023,-0.0051023,,,,3.5843,2.158,-2.158,,,,2017-06-06 22:06:49,2017-09,2017-06-08,0,1,0,0,0,0,,,,,,
HD 213885 c,1676,HD 213885,c,HD 213885,HIP 111553,TIC 403224672,Gaia DR2 6407428994690988928,1,1,2,0,0,Radial Velocity,2019,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>,2020-01,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments,1,0,0,0,0,0,0,0,0,0,Published Confirmed,0,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>,4.78503,0.00056,-0.00051,0,0.056798,0.00044,-0.00032,0,,,,,,,,,,,,,,,,,19.95,1.38,-1.36,0,0.06277,0.00434,-0.00428,0,,,,,,,,,19.95,1.38,-1.36,0,0.06277,0.00434,-0.00428,0,Msini,,,,,0,,,0,,,,,1265,7,-8,0,,,,,,,,,BJD-UTC,0,,,,,,,,,,,,,,,,,,,,,,,,,2458396.635,0.054,-0.054,0,,,,,7.26,0.48,-0.47,0,,,,,,,,,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>,G,5978,50,-50,0,1.1,0.01,-0.01,0,1.07,0.02,-0.02,0,-0.04,0.03,-0.03,0,[Fe/H],0.139,0.014,-0.016,0,4.38,0.01,-0.01,0,3.8,0.66,-0.79,0,1.127,0.033,-0.033,0,3,0.2,-0.2,0,18.58,1.28,-1.28,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h35m56.09s,338.9837166,-59d51m53.38s,-59.864829,0.0253877,-0.0253877,0.0309108,-0.0309108,-49.93595,,,328.702,,,-46.20813,,,312.6256,,,137.3844076,0.0556181,-0.0556181,-108.388,0.0501773,-0.0501773,-84.4187,0.0635787,-0.0635787,48.0883,0.0989,-0.0989,20.7663,0.0424417,-0.0424417,8.495,0,0,7.95,0.03,-0.03,6.806,0.023,-0.023,6.501,0.034,-0.034,6.419,0.024,-0.024,,,,,,,,,,,,,,,,6.37,0.087,-0.087,6.281,0.024,-0.024,6.37,0.015,-0.015,6.268,0.067,-0.067,7.80173,0.000247,-0.000247,,,,7.384,0.0061,-0.0061,,,,2019-12-02 15:35:31,2020-01,2019-12-05,0,1,0,0,0,0,,,,,,
